customer_id,full_name,age,gender,marital_status,city,state,education,employment_type,years_of_experience,monthly_income,loan_id,loan_type,loan_amount,loan_tenure_months,interest_rate,emi_amount,loan_purpose,loan_application_date,loan_approval_status,credit_score,existing_loans,total_existing_debt,debt_to_income_ratio,collateral_value,co_applicant,repayment_status,missed_payments,default_status,days_past_due,recovery_amount
CUST11939,Madhuri Chopra,47,Male,Single,Kolkata,West Bengal,Graduate,Salaried,23,204362,LOAN21939,Business Loan,4450000,24,16.7,219377,Startup Funding,2020-05-18,Approved,674,0,0,1.07,3968832,No,On Time,0,0,0,
CUST11940,Nisha More,36,Male,Married,Lucknow,Uttar Pradesh,Graduate,Self-Employed,17,197911,LOAN21940,Education Loan,864000,120,17.17,15109,Undergraduate Studies,2021-10-29,Approved,826,1,56219,0.36,959098,No,Late,6,1,549,430911
CUST11941,Hemant Verma,32,Female,Single,Surat,Gujarat,Post Graduate,Salaried,10,130396,LOAN21941,Business Loan,3279000,60,12.03,72989,Working Capital,2022-06-24,Approved,655,1,42782,0.89,4615479,,On Time,0,0,0,
CUST11942,Madhuri Menon,38,Male,Married,Kolkata,West Bengal,Graduate,Salaried,18,75237,LOAN21942,Car Loan,1274000,36,16.28,44966,New Car Purchase,2024-12-03,Approved,662,2,111390,2.08,1879127,Yes,On Time,0,0,0,
CUST11943,Neha Reddy,30,Female,Single,Mumbai,Maharashtra,Below 10th,Business Owner,6,190166,LOAN21943,Car Loan,1377000,48,10.5,35255,Used Car Purchase,2023-10-26,Approved,611,1,19220,0.29,1590863,No,Late,10,1,377,210562
CUST11944,Anand Patil,37,Male,Married,Surat,Gujarat,Graduate,Self-Employed,17,145130,LOAN21944,Business Loan,4519000,36,12.63,151458,Equipment Purchase,2023-11-26,Approved,748,1,61635,1.47,6501285,No,On Time,0,0,0,
CUST11945,Yogesh Arora,31,Male,Married,Lucknow,Uttar Pradesh,Graduate,Salaried,9,162434,LOAN21945,Education Loan,1950000,60,13.15,44518,Abroad Studies,2023-08-09,Approved,791,0,0,0.27,2449926,Yes,On Time,0,0,0,
CUST11946,Suresh Rao,38,Male,Married,Surat,Gujarat,12th Pass,Salaried,15,171955,LOAN21946,Home Loan,1929000,120,14.6,30650,Home Construction,2021-04-30,Approved,627,1,75069,0.61,2374277,No,On Time,0,0,0,
CUST11947,Nikhil Jadhav,36,Female,Married,Hyderabad,Telangana,Below 10th,Business Owner,15,397921,LOAN21947,Business Loan,2619000,48,10.55,67118,Business Expansion,2022-07-14,Approved,675,0,0,0.17,3613793,Yes,Late,2,0,42,
CUST11948,Hemant Pawar,21,Female,Single,Ahmedabad,Gujarat,Graduate,Salaried,0,103716,LOAN21948,Personal Loan,645000,12,15.08,58240,Medical Emergency,2024-06-27,Approved,681,0,0,0.56,777752,Yes,On Time,0,0,0,
CUST11949,Aishwarya Garg,35,Male,Single,Surat,Gujarat,Post Graduate,Business Owner,11,200611,LOAN21949,Home Loan,5376000,300,11.5,54645,Home Construction,2022-07-11,Approved,747,1,76503,0.65,7770217,No,On Time,0,0,0,
CUST11950,Rakesh Malhotra,47,Female,Single,Kolkata,West Bengal,Post Graduate,Salaried,25,187720,LOAN21950,Car Loan,757000,60,14.95,17989,Used Car Purchase,2024-09-18,Approved,748,1,37592,0.3,,No,On Time,0,0,0,
CUST11951,Suresh Reddy,34,Male,Single,Pune,Maharashtra,Post Graduate,Salaried,15,117076,LOAN21951,Home Loan,6842000,180,10.98,77680,Home Purchase,2023-08-07,Approved,593,1,10342,0.75,8034020,Yes,On Time,0,0,0,
CUST11952,Vinod Nair,40,Male,Single,Bangalore,Karnataka,Post Graduate,Salaried,16,234416,LOAN21952,Personal Loan,297000,24,12.0,13980,Travel,2020-09-23,Approved,777,0,0,0.06,246585,No,On Time,0,0,0,
CUST11953,Varsha Rao,23,Male,Divorced,Hyderabad,Telangana,Graduate,Salaried,0,66624,LOAN21953,Personal Loan,216000,48,10.12,5490,Travel,2024-07-14,Approved,540,0,0,0.08,240914,Yes,On Time,0,0,0,
CUST11954,Kiran Jadhav,32,Female,Single,Ahmedabad,Gujarat,12th Pass,Salaried,11,53342,LOAN21954,Business Loan,1127000,48,12.16,29766,Equipment Purchase,2024-12-19,Approved,607,2,28750,1.1,1462003,Yes,On Time,0,0,0,
CUST11955,Lata Shah,40,Male,Married,Mumbai,Maharashtra,Graduate,Salaried,16,192034,LOAN21955,Business Loan,3948000,24,12.67,187083,Business Expansion,2021-02-02,Approved,548,3,194400,1.99,3892050,Yes,On Time,0,0,0,
CUST11956,Ravi Desai,42,Male,Married,Nagpur,Maharashtra,Graduate,Self-Employed,18,261725,LOAN21956,Personal Loan,627000,60,10.24,13396,Medical Emergency,2023-07-24,Approved,610,1,29329,0.16,823058,Yes,On Time,0,0,0,
CUST11957,Ravi Joshi,25,Female,Single,Nagpur,Maharashtra,Graduate,Business Owner,2,459505,LOAN21957,Education Loan,1923000,60,17.47,48278,Abroad Studies,2023-08-22,Approved,640,0,0,0.11,2389566,No,On Time,0,0,0,
CUST11958,Kiran Sharma,36,Female,Single,Bangalore,Karnataka,Graduate,Self-Employed,14,261245,LOAN21958,Home Loan,4601000,240,16.42,65465,Home Construction,2023-04-04,Approved,714,3,160926,0.87,,Yes,Defaulted,10,1,588,1853547
CUST11959,Meera Pawar,29,Male,Married,Delhi,Delhi,Graduate,Salaried,6,196600,LOAN21959,Education Loan,1455000,60,12.87,33008,Undergraduate Studies,2023-03-26,Approved,705,1,18089,0.26,2002714,,On Time,0,0,0,
CUST11960,Ravi Garg,53,Female,Married,Chennai,Tamil Nadu,12th Pass,Business Owner,34,290820,LOAN21960,Car Loan,598000,72,17.29,13400,New Car Purchase,2021-01-11,Approved,734,3,102255,0.4,714588,No,Defaulted,12,1,128,340426
CUST11961,Suresh Verma,27,Male,Married,Surat,Gujarat,Post Graduate,Salaried,3,210293,LOAN21961,Education Loan,814000,120,8.69,10175,Undergraduate Studies,2020-04-24,Approved,815,2,74316,0.4,770165,No,On Time,0,0,0,
CUST11962,Ashok Desai,26,Female,Married,Chennai,Tamil Nadu,12th Pass,Salaried,3,60829,LOAN21962,Education Loan,1626000,60,13.56,37464,Undergraduate Studies,2023-11-05,Approved,658,2,82302,1.97,2231731,Yes,On Time,0,0,0,
CUST11963,Ashok Garg,43,Male,Married,Chennai,Tamil Nadu,Graduate,Salaried,24,214305,LOAN21963,Home Loan,6612000,180,8.74,66044,Home Construction,2021-04-04,Approved,626,4,53048,0.56,6028363,No,On Time,0,0,0,
CUST11964,Poonam Shah,26,Male,Widowed,Kolkata,West Bengal,Graduate,Self-Employed,3,141791,LOAN21964,Education Loan,1468000,84,12.39,26221,Postgraduate Studies,2021-01-07,Approved,704,0,0,0.18,1498665,No,Late,2,0,51,
CUST11965,Ashok Bansal,39,Male,Married,Nagpur,Maharashtra,Graduate,Salaried,15,28809,LOAN21965,Business Loan,3857000,36,9.16,122938,Business Expansion,2020-06-11,Rejected,587,2,63884,6.48,4643230,,,,,,
CUST11966,Rohit Naidu,32,Female,Widowed,Hyderabad,Telangana,Post Graduate,Business Owner,12,112851,LOAN21966,Business Loan,3218000,36,15.65,112580,Equipment Purchase,2022-10-02,Approved,582,3,190569,2.69,,No,On Time,0,0,0,
CUST11967,Poonam Shinde,53,Male,Single,Ahmedabad,Gujarat,12th Pass,Salaried,30,88450,LOAN21967,Business Loan,2656000,48,9.45,66663,Startup Funding,2021-03-21,Approved,637,0,0,0.75,3416715,No,Defaulted,3,1,710,688010
CUST11968,Suresh Saxena,37,Male,Married,Mumbai,Maharashtra,12th Pass,Business Owner,16,193197,LOAN21968,Car Loan,481000,48,17.45,13991,Used Car Purchase,2020-11-09,Approved,712,2,100298,0.59,560709,No,Defaulted,9,1,162,229891
CUST11969,Mahesh Desai,31,Male,Single,Ahmedabad,Gujarat,Post Graduate,Salaried,7,34030,LOAN21969,Business Loan,510000,48,9.65,12849,Startup Funding,2020-06-01,Approved,839,1,77626,2.66,419879,No,Defaulted,6,1,166,296742
CUST11970,Ravi Reddy,39,Female,Married,Bangalore,Karnataka,Graduate,Salaried,18,242892,LOAN21970,Home Loan,6342000,240,14.5,81177,Home Purchase,2022-08-12,Approved,651,0,0,0.33,5620581,No,On Time,0,0,0,
CUST11971,Rajesh Patil,35,Male,Single,Hyderabad,Telangana,Graduate,Salaried,16,225324,LOAN21971,Home Loan,7251000,240,8.42,62559,Home Construction,2024-06-09,Approved,662,4,49440,0.5,,No,On Time,0,0,0,
CUST11972,Abhishek Arora,35,Male,Married,Ahmedabad,Gujarat,Graduate,Self-Employed,11,174988,LOAN21972,Home Loan,7392000,120,12.68,108979,Home Renovation,2022-11-19,Approved,630,1,62479,0.98,10562343,No,Late,3,1,572,954363
CUST11973,Hemant Chavan,36,Female,Single,Chennai,Tamil Nadu,Post Graduate,Self-Employed,16,178898,LOAN21973,Car Loan,1082000,72,14.07,22335,Used Car Purchase,2023-12-03,Approved,755,0,0,0.12,1088026,,Defaulted,12,1,90,
CUST11974,Vijay Gupta,28,Male,Single,Pune,Maharashtra,Graduate,Self-Employed,7,159906,LOAN21974,Personal Loan,632000,36,7.81,19749,Wedding Expenses,2020-01-25,Approved,700,1,58788,0.49,,No,On Time,0,0,0,
CUST11975,Jyoti Chavan,33,Female,Married,Surat,Gujarat,Post Graduate,Salaried,14,222659,LOAN21975,Car Loan,668000,36,8.4,21056,New Car Purchase,2023-06-23,Approved,674,1,71691,0.42,826355,Yes,On Time,0,0,0,
CUST11976,Kavita Pillai,33,Male,Married,Lucknow,Uttar Pradesh,Post Graduate,Self-Employed,10,99682,LOAN21976,Personal Loan,678000,48,11.03,17533,Debt Consolidation,2024-03-12,Approved,704,1,50531,0.68,903135,No,On Time,0,0,0,
CUST11977,Shruti Shinde,21,Female,Married,Lucknow,Uttar Pradesh,Post Graduate,Salaried,2,209768,LOAN21977,Education Loan,447000,60,10.59,9627,Postgraduate Studies,2021-08-05,Approved,730,0,0,0.05,582512,No,On Time,0,0,0,
CUST11978,Rajesh Kumar,46,Male,Married,Delhi,Delhi,Post Graduate,Self-Employed,23,248453,LOAN21978,Home Loan,5346000,180,17.05,82464,Home Construction,2024-06-18,Approved,572,0,0,0.33,7163706,No,On Time,0,0,0,
CUST11979,Madhuri Reddy,40,Male,Married,Mumbai,Maharashtra,Below 10th,Self-Employed,20,201950,LOAN21979,Business Loan,3186000,48,12.96,85409,Business Expansion,2024-07-13,Approved,600,2,140010,1.12,4014708,No,Defaulted,11,1,170,1255651
CUST11980,Aditya Bhatia,24,Female,Married,Mumbai,Maharashtra,Graduate,Self-Employed,1,262952,LOAN21980,Business Loan,3330000,60,9.38,69741,Business Expansion,2023-10-12,Approved,759,4,226376,1.13,3282958,,On Time,0,0,0,
CUST11981,Mahesh Iyer,26,Male,Divorced,Delhi,Delhi,Graduate,Self-Employed,4,206470,LOAN21981,Education Loan,404000,84,15.6,7932,Undergraduate Studies,2020-07-18,Approved,664,0,0,0.04,,Yes,On Time,0,0,0,
CUST11982,Rashmi Singh,34,Female,Married,Kolkata,West Bengal,Post Graduate,Salaried,12,198772,LOAN21982,Personal Loan,480000,48,17.37,13942,Travel,2023-05-06,Approved,780,0,0,0.07,409661,Yes,On Time,0,0,0,
CUST11983,Ajay Saxena,33,Female,Married,Surat,Gujarat,Graduate,Self-Employed,14,69887,LOAN21983,Car Loan,716000,60,15.12,17078,New Car Purchase,2024-12-02,Approved,688,3,45681,0.9,646875,No,On Time,0,0,0,
CUST11984,Vikas Mehta,27,Female,Divorced,Mumbai,Maharashtra,Below 10th,Business Owner,5,140564,LOAN21984,Car Loan,996000,60,13.51,22922,New Car Purchase,2024-08-11,Approved,776,3,233307,1.82,1443264,No,Late,1,0,55,
CUST11985,Sunita More,34,Female,Married,Ahmedabad,Gujarat,Graduate,Salaried,15,192192,LOAN21985,Car Loan,835000,84,15.52,16357,Used Car Purchase,2022-07-04,Approved,734,2,99966,0.61,840244,No,On Time,0,0,0,
CUST11986,Priya Shinde,26,Male,Married,Lucknow,Uttar Pradesh,Graduate,Business Owner,5,367890,LOAN21986,Education Loan,1765000,60,8.39,36118,Postgraduate Studies,2020-06-09,Approved,840,2,140064,0.48,1827065,,On Time,0,0,0,
CUST11987,Madhuri Mishra,21,Female,Married,Chennai,Tamil Nadu,Graduate,Salaried,0,97404,LOAN21987,Personal Loan,498000,60,17.61,12540,Debt Consolidation,2023-04-22,Approved,651,2,157556,1.75,562464,No,On Time,0,0,0,
CUST11988,Mohan Singh,47,Male,Married,Delhi,Delhi,Graduate,Self-Employed,25,111714,LOAN21988,Personal Loan,54000,12,17.6,4940,Wedding Expenses,2024-01-18,Approved,718,0,0,0.04,76861,,Defaulted,10,1,430,7128
CUST11989,Nisha Jain,36,Male,Single,Delhi,Delhi,Graduate,Salaried,14,228573,LOAN21989,Business Loan,3661000,36,13.18,123671,Business Expansion,2020-08-15,Approved,679,2,60158,0.8,5085284,No,On Time,0,0,0,
CUST11990,Rekha Menon,38,Female,Married,Chennai,Tamil Nadu,Post Graduate,Salaried,14,71022,LOAN21990,Car Loan,446000,60,12.01,9923,Used Car Purchase,2020-10-05,Approved,792,2,54684,0.91,431725,No,Late,9,1,433,160216
CUST11991,Rashmi Nair,21,Female,Single,Delhi,Delhi,Graduate,Salaried,0,105221,LOAN21991,Business Loan,3677000,24,8.94,167881,Working Capital,2022-07-09,Approved,682,0,0,1.6,3077650,Yes,On Time,0,0,0,
CUST11992,Deepika Kapoor,55,Male,Married,Pune,Maharashtra,12th Pass,Business Owner,35,415620,LOAN21992,Business Loan,3971000,36,10.63,129310,Startup Funding,2024-11-21,Approved,685,3,168468,0.72,5571726,No,Defaulted,3,1,593,766418
CUST11993,Madhuri Kapoor,29,Male,Single,Kolkata,West Bengal,Graduate,Salaried,5,72511,LOAN21993,Home Loan,4814000,300,8.35,38278,Home Renovation,2024-12-11,Approved,711,2,98330,1.88,6755179,Yes,Late,2,0,6,
CUST11994,Vishal Verma,41,Male,Single,Nagpur,Maharashtra,Graduate,Salaried,22,217303,LOAN21994,Education Loan,1892000,120,14.99,30512,Undergraduate Studies,2021-11-24,Approved,588,0,0,0.14,,Yes,On Time,0,0,0,
CUST11995,Sneha Patel,33,Female,Married,Hyderabad,Telangana,Graduate,Self-Employed,13,257975,LOAN21995,Home Loan,3785000,300,13.98,45504,Home Renovation,2023-05-25,Approved,599,2,157880,0.79,3493260,No,On Time,0,0,0,
CUST11996,Mohan Agarwal,36,Female,Single,Mumbai,Maharashtra,Graduate,Salaried,14,135242,LOAN21996,Personal Loan,211000,12,10.17,18566,Wedding Expenses,2024-09-15,Approved,674,0,0,0.14,248616,No,On Time,0,0,0,
CUST11997,Ashok Pandey,30,Male,Divorced,Surat,Gujarat,Graduate,Salaried,7,60970,LOAN21997,Car Loan,335000,48,17.04,9673,Used Car Purchase,2022-12-07,Approved,738,2,134420,2.36,297728,No,On Time,0,0,0,
CUST11998,Sachin Chopra,38,Female,Single,Surat,Gujarat,Post Graduate,Salaried,19,232363,LOAN21998,Home Loan,4334000,180,12.68,53926,Home Renovation,2022-08-05,Approved,722,2,119278,0.75,5658741,No,Late,1,0,54,
CUST11999,Manish Agarwal,29,Male,Married,Pune,Maharashtra,12th Pass,Salaried,10,74952,LOAN21999,Car Loan,315000,72,9.5,5756,New Car Purchase,2024-08-14,Approved,787,3,117240,1.64,391641,No,On Time,0,0,0,
CUST12000,Rajesh Malhotra,33,Male,Single,Delhi,Delhi,Graduate,Salaried,11,155086,LOAN22000,Car Loan,1191000,48,9.62,29989,New Car Purchase,2024-10-24,Approved,661,0,0,0.19,1547925,,On Time,0,0,0,
CUST12001,Pallavi Jain,30,Male,Single,Ahmedabad,Gujarat,12th Pass,Salaried,7,60085,LOAN22001,Car Loan,427000,48,16.04,12110,New Car Purchase,2024-03-06,Approved,762,0,0,0.2,444538,No,On Time,0,0,0,
CUST12002,Ashok Shinde,23,Male,Married,Mumbai,Maharashtra,Graduate,Salaried,4,174416,LOAN22002,Education Loan,419000,84,11.26,7231,Postgraduate Studies,2022-04-20,Approved,696,1,78315,0.49,566832,No,Late,2,0,42,
CUST12003,Aditya More,29,Male,Married,Pune,Maharashtra,Post Graduate,Self-Employed,5,243357,LOAN22003,Business Loan,3986000,60,18.18,101608,Business Expansion,2022-01-06,Approved,564,2,130448,0.95,5600165,No,Late,2,0,25,
CUST12004,Neha Sharma,38,Female,Married,Bangalore,Karnataka,Post Graduate,Salaried,16,26557,LOAN22004,Home Loan,5819000,240,15.71,79693,Home Construction,2022-10-19,Rejected,695,1,39919,4.5,7554067,No,,,,,
CUST12005,Nisha Yadav,21,Female,Married,Bangalore,Karnataka,Post Graduate,Business Owner,1,269770,LOAN22005,Car Loan,992000,60,13.38,22764,Used Car Purchase,2020-02-29,Approved,593,2,22770,0.17,1087498,No,On Time,0,0,0,
CUST12006,Vidya Jain,32,Male,Single,Lucknow,Uttar Pradesh,Graduate,Self-Employed,10,287258,LOAN22006,Car Loan,634000,72,10.52,11912,Used Car Purchase,2022-04-24,Approved,641,3,39447,0.18,771101,No,Defaulted,6,1,679,283337
CUST12007,Kiran Bhatia,21,Female,Divorced,Ahmedabad,Gujarat,Graduate,Salaried,0,203319,LOAN22007,Personal Loan,444000,24,13.49,21210,Wedding Expenses,2021-12-29,Approved,611,0,0,0.1,371778,No,Defaulted,3,1,209,92898
CUST12008,Suresh Jadhav,40,Male,Married,Delhi,Delhi,Graduate,Salaried,18,204221,LOAN22008,Personal Loan,473000,48,7.73,11487,Debt Consolidation,2022-10-02,Approved,700,0,0,0.06,530973,Yes,On Time,0,0,0,
CUST12009,Ankita Iyer,53,Male,Single,Ahmedabad,Gujarat,Graduate,Business Owner,34,113343,LOAN22009,Car Loan,920000,60,18.07,23397,Used Car Purchase,2023-03-09,Approved,641,1,54991,0.69,974829,No,On Time,0,0,0,
CUST12010,Nisha Reddy,36,Female,Single,Nagpur,Maharashtra,Graduate,Self-Employed,16,131281,LOAN22010,Personal Loan,794000,12,12.37,70683,Travel,2022-11-18,Approved,725,2,115564,1.42,1167139,Yes,On Time,0,0,0,
CUST12011,Ashok Nair,28,Female,Married,Nagpur,Maharashtra,Graduate,Self-Employed,9,268522,LOAN22011,Personal Loan,745000,36,9.08,23718,Medical Emergency,2022-07-17,Approved,702,2,158828,0.68,857075,Yes,Defaulted,4,1,714,143402
CUST12012,Nikhil Iyer,50,Male,Single,Ahmedabad,Gujarat,Graduate,Salaried,28,199380,LOAN22012,Car Loan,920000,60,9.14,19160,New Car Purchase,2020-03-23,Approved,717,0,0,0.1,984401,Yes,On Time,0,0,0,
CUST12013,Swati Bansal,23,Male,Married,Nagpur,Maharashtra,12th Pass,Salaried,1,196820,LOAN22013,Education Loan,218000,60,16.55,5365,Postgraduate Studies,2023-10-31,Approved,665,2,83430,0.45,317415,Yes,On Time,0,0,0,
CUST12014,Aarav Mishra,49,Female,Married,Jaipur,Rajasthan,Graduate,Salaried,26,181443,LOAN22014,Business Loan,4161000,36,10.69,135615,Business Expansion,2023-03-25,Approved,759,4,171340,1.69,,No,Defaulted,5,1,452,1075586
CUST12015,Pooja Gupta,44,Female,Married,Surat,Gujarat,Graduate,Salaried,20,188516,LOAN22015,Education Loan,692000,84,14.19,13040,Postgraduate Studies,2020-06-30,Approved,683,2,55728,0.36,871079,Yes,Defaulted,12,1,179,339678
CUST12016,Girish Pawar,44,Male,Married,Surat,Gujarat,Graduate,Salaried,25,167505,LOAN22016,Home Loan,3456000,240,16.31,48887,Home Renovation,2022-01-21,Approved,616,2,143990,1.15,,No,Late,2,0,28,
CUST12017,Yogesh Naidu,41,Male,Divorced,Pune,Maharashtra,Post Graduate,Salaried,18,116605,LOAN22017,Personal Loan,567000,24,10.69,26345,Wedding Expenses,2020-08-25,Approved,632,2,50538,0.66,760511,No,On Time,0,0,0,
CUST12018,Hemant Patel,37,Female,Married,Pune,Maharashtra,Graduate,Self-Employed,15,271688,LOAN22018,Home Loan,6466000,240,13.67,78861,Home Purchase,2023-06-19,Approved,685,0,0,0.29,5402456,Yes,On Time,0,0,0,
CUST12019,Rohit Pawar,34,Female,Married,Hyderabad,Telangana,Graduate,Salaried,11,222097,LOAN22019,Business Loan,2079000,24,16.57,102361,Business Expansion,2023-10-16,Approved,577,1,14731,0.53,1765221,No,On Time,0,0,0,
CUST12020,Nisha Pandey,32,Male,Married,Pune,Maharashtra,Graduate,Salaried,11,168395,LOAN22020,Personal Loan,208000,24,15.86,10170,Debt Consolidation,2022-09-28,Approved,698,3,51168,0.36,308185,No,On Time,0,0,0,
CUST12021,Aarav Pandey,43,Male,Married,Surat,Gujarat,Graduate,Salaried,23,91145,LOAN22021,Personal Loan,640000,12,14.3,57554,Debt Consolidation,2021-08-18,Approved,644,0,0,0.63,900329,,Late,6,1,368,148318
CUST12022,Rajesh Choudhary,33,Male,Widowed,Mumbai,Maharashtra,Graduate,Self-Employed,12,32705,LOAN22022,Home Loan,2142000,240,17.34,31973,Home Construction,2024-04-25,Rejected,650,2,122456,4.72,2952668,No,,,,,
CUST12023,Pallavi Shah,31,Male,Married,Hyderabad,Telangana,12th Pass,Salaried,12,186333,LOAN22023,Business Loan,4352000,36,9.99,140406,Startup Funding,2024-03-28,Approved,579,2,74778,1.15,,,On Time,0,0,0,
CUST12024,Rekha Singh,43,Female,Married,Pune,Maharashtra,Post Graduate,Salaried,24,48571,LOAN22024,Business Loan,960000,48,15.98,27196,Startup Funding,2024-09-30,Approved,742,0,0,0.56,1278513,Yes,Defaulted,9,1,562,
CUST12025,Rahul Mittal,33,Female,Single,Jaipur,Rajasthan,12th Pass,Salaried,11,43810,LOAN22025,Business Loan,3877000,60,11.87,85987,Working Capital,2024-10-29,Rejected,693,3,83841,3.88,3774154,No,,,,,
CUST12026,Vikas Joshi,36,Male,Single,Surat,Gujarat,Graduate,Self-Employed,17,46503,LOAN22026,Home Loan,4169000,120,16.09,70070,Home Renovation,2022-10-11,Rejected,550,3,55833,2.71,3476901,No,,,,,
CUST12027,Girish Pawar,21,Female,Single,Delhi,Delhi,Graduate,Self-Employed,0,141420,LOAN22027,Personal Loan,475000,36,17.29,17003,Debt Consolidation,2021-08-23,Approved,698,2,94792,0.79,560119,No,Late,10,1,433,48735
CUST12028,Pooja Kapoor,26,Male,Married,Nagpur,Maharashtra,Graduate,Self-Employed,3,21759,LOAN22028,Personal Loan,600000,36,17.55,21556,Wedding Expenses,2023-11-05,Rejected,621,0,0,0.99,621819,Yes,,,,,
CUST12029,Rashmi Desai,32,Male,Married,Delhi,Delhi,Post Graduate,Salaried,12,45183,LOAN22029,Business Loan,1459000,60,16.1,35557,Working Capital,2021-09-28,Rejected,592,4,312304,7.7,1962062,Yes,,,,,
CUST12030,Priya Pandey,42,Male,Married,Kolkata,West Bengal,Graduate,Salaried,23,115143,LOAN22030,Business Loan,4602000,36,11.86,152544,Working Capital,2020-10-24,Approved,719,2,83050,2.05,3786429,Yes,On Time,0,0,0,
CUST12031,Rohit Naidu,27,Male,Divorced,Bangalore,Karnataka,Graduate,Salaried,7,52626,LOAN22031,Car Loan,1203000,72,17.88,27356,Used Car Purchase,2020-07-20,Approved,713,1,61497,1.69,1608058,Yes,On Time,0,0,0,
CUST12032,Poonam Yadav,28,Female,Single,Jaipur,Rajasthan,Graduate,Salaried,7,114952,LOAN22032,Education Loan,1108000,84,7.91,17219,Postgraduate Studies,2022-01-03,Approved,685,1,77290,0.82,1284182,,Defaulted,10,1,272,502330
CUST12033,Pallavi Pandey,58,Female,Married,Surat,Gujarat,Graduate,Self-Employed,35,285744,LOAN22033,Personal Loan,121000,12,12.05,10753,Debt Consolidation,2020-08-30,Approved,691,1,23366,0.12,174506,Yes,On Time,0,0,0,
CUST12034,Ashok Rao,45,Male,Married,Surat,Gujarat,Below 10th,Salaried,26,227796,LOAN22034,Home Loan,1685000,240,11.26,17691,Home Renovation,2023-07-15,Approved,655,0,0,0.08,1761572,No,On Time,0,0,0,
CUST12035,Vinod Shinde,21,Female,Single,Delhi,Delhi,Post Graduate,Salaried,0,114043,LOAN22035,Education Loan,1048000,60,18.38,26829,Undergraduate Studies,2021-02-10,Approved,505,2,96038,1.08,1334796,No,On Time,0,0,0,
CUST12036,Rahul Naidu,27,Male,Married,Chennai,Tamil Nadu,Post Graduate,Business Owner,3,74954,LOAN22036,Car Loan,318000,48,18.42,9411,New Car Purchase,2020-07-08,Approved,654,1,64219,0.98,285044,No,On Time,0,0,0,
CUST12037,Usha Jain,29,Male,Single,Ahmedabad,Gujarat,Below 10th,Salaried,7,45642,LOAN22037,Personal Loan,770000,24,15.1,37371,Debt Consolidation,2024-03-03,Approved,779,1,37218,1.63,901873,No,On Time,0,0,0,
CUST12038,Nilesh Agarwal,29,Male,Widowed,Mumbai,Maharashtra,Graduate,Salaried,9,214167,LOAN22038,Personal Loan,253000,36,7.82,7907,Medical Emergency,2022-04-12,Approved,648,3,171837,0.84,,,On Time,0,0,0,
CUST12039,Smita Verma,36,Female,Married,Delhi,Delhi,Graduate,Salaried,14,115755,LOAN22039,Business Loan,4926000,48,13.68,133820,Working Capital,2024-11-20,Rejected,481,1,72109,1.78,4057784,No,,,,,
CUST12040,Vikas Garg,49,Male,Married,Hyderabad,Telangana,Post Graduate,Salaried,30,133195,LOAN22040,Home Loan,7042000,240,17.14,104042,Home Purchase,2021-09-16,Approved,483,0,0,0.78,7385506,No,Late,5,1,176,3350488
